Edad,Genero,NivelEducativo,RamaPrincipal,AñosExperiencia,AñosExperienciaPro,HaTrabajadoCon,PuntajesTecnologias,HabilidadesComputacionales,SalarioAnterior,Puntaje,Contratacion
30,Mujer,Técnico,Soporte,7,0,Java,4,1.4,640023.12,0.6935624020105153,0
36,Mujer,Universitario,Soporte,10,7,Docker|Kubernetes|Angular|React,19,5.6,2518609.5,2.552796235137614,1
36,Hombre,Técnico,Desarrollo,9,8,JavaScript|Python|Node.js|AWS,26,5.8,2745163.2,3.9140871624910014,1
33,Mujer,Universitario,Análisis de Datos,12,2,React,7,2.4,1393540.8,1.5694335616468473,0
38,Hombre,Universitario,Infraestructura,8,8,R|Python|SQL,19,5.8,3323460.0000000005,2.6997366126937017,1
24,Hombre,Universitario,Soporte,6,6,R|JavaScript|Kubernetes|C++,17,5.0,2734290.0,2.7572786245317733,1
36,Hombre,Técnico,Soporte,8,5,Angular|R,11,3.2,1625568.0000000002,1.407303492582136,0
36,Hombre,Técnico,Soporte,10,8,Java|SQL,8,3.3,1777104.0000000002,1.6224228546944253,0
40,Mujer,Magister,Desarrollo,14,12,SQL|Docker|Java,7,4.9,3071787.732000001,2.6060429327712518,1
27,Hombre,Técnico,Desarrollo,8,5,Java,5,2.3,1294944.0,1.3350746095339716,0
42,Hombre,Universitario,Desarrollo,15,4,SQL|R|Node.js|Docker,26,6.2,4391100.0,4.057445012537814,1
35,Hombre,Doctorado,Soporte,13,13,AWS,3,4.7,4810185.6000000015,2.6929778704893095,1
34,Mujer,Técnico,Desarrollo,8,5,C++|Angular|Docker,17,4.0,1428020.1600000001,1.8316489617620102,1
43,Hombre,Técnico,Soporte,13,7,Docker|JavaScript,9,3.2,1941825.5999999999,1.447111644970789,0
37,Hombre,Universitario,Desarrollo,12,5,SQL|Python,13,4.1,2853600.0,2.8031555231851093,1
37,Hombre,Doctorado,Soporte,15,0,AWS|React|R|Node.js,16,4.1,4609220.000000001,2.5735761264639354,1
36,Hombre,Magister,Desarrollo,12,4,AWS|R|React|Java,26,6.7,5181350.399999999,4.999729803094728,1
32,Hombre,Universitario,Desarrollo,8,8,AWS|React|C++,10,4.2,2548560.0,2.7396881751827937,1
31,Mujer,Universitario,Desarrollo,9,2,AWS|Java|R|Node.js,30,6.4,2760144.6,2.9623242523750033,1
28,Mujer,Técnico,Infraestructura,10,10,Node.js|Angular|Docker,21,5.4,1961013.5999999999,1.936981585467056,1
34,Hombre,Doctorado,Desarrollo,12,9,AWS|R,3,3.7,3833139.2,2.638000742278794,1
20,Mujer,Magister,Soporte,2,1,R|AWS|JavaScript,14,3.7,1583464.608,1.7954874494574928,1
34,Mujer,Técnico,Desarrollo,10,1,React|Kubernetes,8,2.1,935252.64,1.2806873884187064,0
31,Mujer,Técnico,Desarrollo,7,1,Angular|Kubernetes,11,2.5,958095.2159999999,1.2669804065175376,0
33,Hombre,Técnico,Soporte,6,4,Node.js,6,2.3,1192214.4000000001,1.1173621066813628,0
36,Hombre,Técnico,Desarrollo,12,1,Node.js|C++|Docker|SQL,30,5.1,2752051.2,3.0068584028196654,1
27,Hombre,Universitario,Soporte,9,9,R,7,3.9,2479065.0,1.8285545420110898,1
44,Hombre,Técnico,Análisis de Datos,14,1,Java|Angular|SQL|C++,13,2.8,1786550.4000000004,1.5382472299342422,0
31,Mujer,Técnico,Desarrollo,9,2,Angular|Java|R,10,2.5,1037397.7440000001,1.0522045010266647,0
31,Mujer,Técnico,Desarrollo,7,7,JavaScript|Docker|React|Angular,13,3.8,1314956.5920000002,1.6933299851191925,0
27,Mujer,Doctorado,Desarrollo,9,4,Kubernetes|Node.js|R|Angular,25,7.0,4369013.791999999,3.8259430636763563,1
35,Hombre,Universitario,Soporte,13,7,AWS,3,2.8,2171565.0,1.6886451558011184,0
41,Hombre,Universitario,Infraestructura,15,7,JavaScript,8,3.7,2841299.9999999995,2.17299900418737,1
35,No Binario,Técnico,Ciberseguridad,9,0,Angular|Node.js,13,2.6,1062395.28,1.301082049563872,0
36,Mujer,Doctorado,Soporte,17,9,Java|Angular|React,14,6.0,4843368.376,2.3869023491343473,1
37,Hombre,Universitario,Desarrollo,14,8,React,3,3.0,2362830.0000000005,2.199570770076392,1
30,Mujer,Técnico,Soporte,6,6,AWS|R|JavaScript|Python,29,5.8,1819073.568,2.375193860108965,1
24,Mujer,Técnico,Soporte,6,3,SQL,2,1.6,676082.784,0.7192624822299919,0
33,Hombre,Técnico,Infraestructura,6,6,Kubernetes|Node.js,14,3.8,1724361.6,2.1685717338400834,1
33,Hombre,Técnico,Soporte,9,5,Docker|AWS,11,3.2,1683624.0000000002,1.7452559862961825,1
40,Hombre,Universitario,Soporte,12,6,Docker|Angular|React|Kubernetes,17,5.0,3365280.0,2.6936191396568354,1
36,Hombre,Magister,Desarrollo,12,2,AWS|Python,14,3.9,3310963.1999999997,3.378114088228724,1
43,Hombre,Universitario,Infraestructura,9,5,JavaScript|SQL|R|Node.js,19,5.2,3121125.0,2.73190886858978,1
37,Mujer,Universitario,Infraestructura,13,9,Node.js,3,3.2,1763026.65,1.487994002874963,0
32,Hombre,Universitario,Desarrollo,8,0,AWS|SQL,5,1.7,1291500.0,1.1275325121620399,0
26,Hombre,Universitario,Análisis de Datos,8,4,Docker|C++|Kubernetes,10,3.4,2135280.0,2.3866863476104,1
41,Hombre,Universitario,Desarrollo,10,8,AWS|Docker|JavaScript|Angular,14,4.9,3099600.0000000005,2.7167521727868302,1
41,Hombre,Técnico,Ciberseguridad,10,1,AWS|JavaScript|SQL|Python,31,5.3,2639088.0000000005,3.9303609965370487,1
25,Mujer,Técnico,Infraestructura,7,7,Python,8,3.1,1121010.1919999998,1.3114295418836703,0
42,Hombre,Universitario,Desarrollo,14,7,Angular|JavaScript|Java,18,5.4,3805620.0000000005,3.329193939479045,1
36,Hombre,Técnico,Soporte,9,5,Kubernetes|Java,12,3.3,1740696.0,1.7926502992056068,1
32,Mujer,Técnico,Soporte,12,7,AWS|Kubernetes,14,3.9,1604439.552,1.82031405252783,1
43,Hombre,Universitario,Infraestructura,11,11,Docker|C++|R|Java,27,7.8,4785315.0,4.016806681810084,1
41,Hombre,Doctorado,Desarrollo,16,3,Angular|Node.js,10,3.6,4273315.200000001,2.5624008336414676,1
38,Hombre,Universitario,Desarrollo,11,0,R|Python|React|C++,19,4.1,2764425.0,3.0571010177805666,1
37,Hombre,Universitario,Desarrollo,9,4,React|R|Angular|Python,23,5.6,3370815.0,3.4257083430564914,1
38,Hombre,Universitario,Desarrollo,11,2,C++|SQL,3,1.7,1468005.0,1.283296541311793,0
32,Hombre,Universitario,Infraestructura,12,7,React,1,2.4,1908960.0,1.5673217636825127,0
34,Hombre,Universitario,Análisis de Datos,10,4,Kubernetes,9,3.2,2195550.0,2.6371037702276587,1
27,Mujer,Universitario,Infraestructura,7,7,AWS|Node.js,3,2.8,1297016.55,1.3135720152784924,0
33,Hombre,Universitario,Soporte,6,6,Docker|JavaScript,11,4.0,2254590.0,2.223894980585175,1
33,Hombre,Universitario,Ciberseguridad,11,3,Angular|Docker|Kubernetes,6,2.5,1868370.0,2.0945723115711155,1
31,Hombre,Universitario,Infraestructura,10,2,React|R|Node.js,20,4.7,2988900.0,2.6631064507250994,1
35,Hombre,Universitario,Soporte,11,0,React|JavaScript|AWS|Node.js,22,4.6,3050400.0,2.9937307922732215,1
30,Mujer,Técnico,Infraestructura,9,9,React|Java|SQL|JavaScript,20,5.1,1803988.848,1.809217901949401,1
37,Hombre,Técnico,Soporte,11,8,AWS|JavaScript,10,3.5,1958356.8,1.766356653014265,1
21,No Binario,Técnico,Desarrollo,3,3,SQL|JavaScript,10,2.7,862414.9919999999,0.9851613268761561,0
34,Hombre,Magister,Desarrollo,13,8,AWS|Java,11,4.7,3977008.2000000007,3.475765883076414,1
35,Hombre,Técnico,Soporte,9,1,R|React|Java|Node.js,19,3.6,1866254.4000000001,1.7251699031636605,0
33,Hombre,Técnico,Infraestructura,10,2,Java|Docker|Kubernetes|Node.js,19,3.8,2001456.0000000002,1.8600520539290326,1
29,No Binario,Universitario,Soporte,9,2,Docker|SQL,9,2.8,1393091.8499999999,1.1786036776103592,0
27,Hombre,Técnico,Soporte,9,7,Java|AWS,6,2.8,1535236.8,1.4107642231038244,0
36,Hombre,Universitario,Desarrollo,11,3,React|Python|AWS|Angular,25,5.8,3679545.0000000005,3.91546407330979,1
38,Hombre,Técnico,Infraestructura,11,0,Java|C++|R|Kubernetes,15,2.9,1677720.0000000002,1.812340804108659,1
34,Mujer,Magister,Desarrollo,15,6,R|Angular|Docker|Node.js,13,4.7,3037685.49,2.26970814613009,1
40,Hombre,Magister,Ciberseguridad,14,8,Docker|Java|JavaScript|Python,25,7.4,6029607.6000000015,6.304110518572555,1
33,Mujer,Universitario,Soporte,11,5,SQL|Python,13,4.1,2018030.25,1.7224782729704078,0
37,Hombre,Universitario,Desarrollo,12,10,C++|Kubernetes|SQL,14,5.3,3542400.0,3.4513744010073744,1
35,Hombre,Universitario,Infraestructura,10,9,Docker|React,6,3.7,2472299.9999999995,2.170786658151766,1
38,Hombre,Técnico,Soporte,13,10,Kubernetes|Node.js|JavaScript|React,19,5.1,2825064.0,2.5325120399249106,1
27,Hombre,Técnico,Desarrollo,9,9,Kubernetes|AWS|Node.js,18,4.8,2357073.6,2.911977168524033,1
30,Hombre,Técnico,Soporte,8,6,Node.js,9,3.1,1581484.8000000003,1.3564479434898307,0
42,Hombre,Universitario,Ciberseguridad,12,1,Kubernetes|C++|R|JavaScript,28,5.9,3857280.0,4.3920321971674925,1
19,Mujer,Universitario,Soporte,1,1,SQL|Python,15,3.6,1235061.45,1.341999882670686,0
34,Hombre,Universitario,Desarrollo,12,3,SQL|AWS|JavaScript|Docker,15,4.0,2814240.0000000005,2.58280426902306,1
40,Hombre,Técnico,Desarrollo,12,2,C++,9,2.4,1505126.4000000001,1.3067924823699726,0
34,Hombre,Universitario,Infraestructura,9,3,Node.js|React,7,2.7,1837005.0,1.6774577114613056,0
32,Hombre,Universitario,Desarrollo,8,0,Node.js|React|R,18,3.9,2410800.0,2.45765580260273,1
35,Hombre,Universitario,Análisis de Datos,10,9,React|Java,10,4.4,2841299.9999999995,2.8103440573510454,1
33,Hombre,Universitario,Desarrollo,7,1,C++|Python,13,3.3,2009205.0,2.060208091752408,1
35,Hombre,Técnico,Soporte,12,9,Kubernetes|SQL|React,21,5.2,2789836.8,2.6066754594734864,1
28,Mujer,Universitario,Infraestructura,9,9,AWS|SQL,5,3.6,1679521.95,1.425109303740122,0
37,Mujer,Universitario,Desarrollo,12,2,React|SQL|Kubernetes,18,4.4,2183692.8,2.2022404148549506,1
42,Hombre,Técnico,Desarrollo,11,3,Java,9,2.6,1531300.8,1.4169960188955852,0
34,Hombre,Técnico,Ciberseguridad,10,7,Python|SQL|Java|React,16,4.2,2178576.0,2.3129356519740605,1
28,Hombre,Universitario,Infraestructura,6,4,Java|AWS,2,2.0,1343160.0,1.2642896141886064,0
32,Hombre,Universitario,Desarrollo,11,2,Angular|R,12,3.3,2325930.0,2.1527304533566554,1
34,Hombre,Universitario,Soporte,7,7,Java|React|SQL|R,21,5.9,3271185.0,2.6790541633231792,1
37,Hombre,Técnico,Desarrollo,12,3,Docker|JavaScript|Angular|R,19,4.0,2210457.6,2.5750470627787414,1
26,Mujer,Universitario,Infraestructura,8,8,Node.js|AWS|Docker,11,4.4,1923301.8,2.0477325902005434,1
28,Mujer,Universitario,Infraestructura,10,8,AWS|React|Python|JavaScript,28,7.3,3205503.0,4.291897678917047,1
37,Hombre,Universitario,Desarrollo,13,8,Angular|Node.js|AWS|JavaScript,12,4.6,3206610.0,2.937920938289882,1
39,Hombre,Universitario,Soporte,9,5,C++|R|Node.js|Docker,32,7.4,4280400.0,3.8585490592941154,1
31,Hombre,Técnico,Desarrollo,11,11,AWS|SQL|Node.js,17,5.0,2605041.6,2.5878010187271134,1
25,Mujer,Universitario,Desarrollo,7,3,React|Docker,11,3.3,1490962.95,1.8555476025706659,1
51,Hombre,Técnico,Desarrollo,15,9,Angular|Python|Node.js,12,4.0,2431464.0,2.239654889950611,1
38,Hombre,Doctorado,Ciberseguridad,16,0,Angular,6,2.1,2792592.0000000005,1.9949278187647674,1
30,Mujer,Universitario,Infraestructura,6,6,Python|JavaScript|Java|Docker,19,5.4,2112758.6999999997,2.5704322916854965,1
39,Hombre,Universitario,Ciberseguridad,11,9,Python|R|C++|Java,30,7.9,4842510.0,4.892125145738304,1
31,Mujer,Universitario,Desarrollo,8,2,Java|SQL|JavaScript,23,5.2,2224996.1999999997,2.2881755254439504,1
39,Hombre,Magister,Desarrollo,11,8,SQL|JavaScript|AWS,26,7.6,5623412.4,5.870474232642608,1
35,Hombre,Universitario,Soporte,11,10,Python|R,12,5.0,3241050.0,2.518392727675298,1
35,Hombre,Universitario,Desarrollo,10,2,Node.js|C++|R,14,3.7,2435399.9999999995,2.0377322174340615,1
31,Mujer,Universitario,Soporte,11,4,Node.js,10,3.4,1725763.8,1.2944547674445788,0
24,Mujer,Universitario,Desarrollo,6,2,Python,8,2.6,1190615.4,1.3418841122442005,0
41,Mujer,Universitario,Soporte,13,7,Docker|JavaScript,9,3.8,2029702.9499999997,1.441849530944444,0
30,Hombre,Técnico,Desarrollo,8,6,React|C++,17,4.2,2022316.8,2.169180975659977,1
25,Mujer,Universitario,Ciberseguridad,7,6,Python|Node.js|AWS|JavaScript,23,6.1,2436451.6499999994,3.6823806956043295,1
33,Hombre,Técnico,Desarrollo,8,2,Node.js|Java|Docker|JavaScript,16,3.4,1702713.6,2.074379494763131,1
30,Hombre,Magister,Desarrollo,12,5,R|JavaScript,13,4.4,3648672.0000000005,2.901854642058809,1
31,Mujer,Técnico,Desarrollo,10,3,JavaScript,1,1.5,736996.32,0.8990628628799004,0
38,Hombre,Doctorado,Desarrollo,15,7,AWS|SQL|Java,26,8.0,8094548.0,5.308184426899283,1
39,Hombre,Universitario,Desarrollo,8,1,Java|Angular|Node.js|JavaScript,16,3.8,2341920.0,2.360412030155781,1
39,Hombre,Universitario,Infraestructura,8,2,React,6,2.3,1584240.0,1.3187189471677807,0
33,Hombre,Universitario,Infraestructura,11,9,Docker|AWS,10,4.4,2936009.9999999995,2.6910017982723033,1
35,Hombre,Técnico,Soporte,13,4,Angular|Java,13,3.3,1967803.2000000004,1.4020104197723087,0
37,Hombre,Técnico,Ciberseguridad,14,13,React|Angular|Docker|C++,35,7.8,4222147.2,4.581562343808799,1
26,Hombre,Técnico,Ciberseguridad,7,6,JavaScript,10,3.2,1578139.2,2.0323056670286244,1
34,Mujer,Universitario,Infraestructura,7,0,JavaScript|React,12,2.9,1333381.5000000002,1.5878992457487588,0
24,Mujer,Universitario,Infraestructura,6,0,AWS|R|Node.js|Java,16,3.6,1517451.0,1.5294184477778994,0
45,Hombre,Universitario,Infraestructura,12,3,SQL|Angular,10,3.2,2322240.0,1.9454412872692652,1
32,Hombre,Técnico,Soporte,9,8,C++,3,2.6,1432507.2,1.0859293113627242,0
34,Hombre,Técnico,Desarrollo,13,8,Node.js|Python|SQL,13,4.0,2279534.4000000004,2.319364427640724,1
31,Hombre,Universitario,Desarrollo,8,4,Kubernetes|React,10,3.4,2135280.0,2.491569099784135,1
31,Hombre,Magister,Ciberseguridad,11,10,Node.js|R,17,6.4,4792941.0,4.417467440706531,1
46,Hombre,Universitario,Desarrollo,12,7,Angular|Python|C++,7,3.5,2499360.0,2.076198422882454,1
39,Hombre,Universitario,Soporte,10,4,R|JavaScript|C++|Docker,12,3.7,2472300.0,1.6995266051358657,0
27,Hombre,Universitario,Soporte,5,5,Kubernetes,5,2.7,1614375.0,1.418636720349518,0
42,Hombre,Técnico,Desarrollo,12,2,AWS,2,1.4,1064294.4000000001,1.1738346329567848,0
40,Hombre,Doctorado,Desarrollo,17,8,Java|R|React,15,5.9,6594702.400000001,3.6768851230407575,1
30,Mujer,Universitario,Infraestructura,6,6,AWS|Kubernetes|Java|Docker,35,8.1,3046574.7,4.600976331359785,1
33,Mujer,Técnico,Ciberseguridad,8,8,Python,10,3.5,1291252.0320000001,1.850760708259577,1
34,Hombre,Universitario,Desarrollo,9,5,Python,9,3.4,2229375.0,2.2634872731935993,1
41,Mujer,Técnico,Soporte,15,9,C++|Python|Angular,21,5.2,2227510.32,1.9310828348579239,1
31,Hombre,Doctorado,Infraestructura,13,13,Kubernetes|SQL|Node.js|R,13,6.8,6596145.6000000015,4.173050107849222,1
32,Mujer,Técnico,Desarrollo,12,5,Node.js|R|JavaScript|Kubernetes,33,6.2,2367582.7199999997,3.0984142645935586,1
29,Mujer,Universitario,Desarrollo,9,6,SQL|JavaScript,10,3.8,1770658.8,1.7896868988368735,1
27,Hombre,Técnico,Soporte,7,7,JavaScript|Kubernetes|C++,18,4.5,2066990.4000000001,2.3425375917415807,1
45,Hombre,Universitario,Desarrollo,14,4,Kubernetes|AWS,10,3.4,2592840.0000000005,2.763461509704036,1
29,Hombre,Universitario,Soporte,6,4,React|Angular|JavaScript|SQL,17,4.6,2542410.0,2.404807742577227,1
36,Hombre,Universitario,Infraestructura,13,1,Node.js|C++|Python|Angular,32,6.6,4383720.0,3.9351660909021797,1
26,Hombre,Universitario,Infraestructura,8,0,R,4,1.5,1205400.0,1.0410758250221042,0
33,Hombre,Magister,Soporte,8,1,Docker,10,3.0,2306102.4000000004,2.066785955063228,1
37,Hombre,Técnico,Soporte,11,9,SQL,8,3.4,1909550.4,1.4620403716839387,0
27,Mujer,Técnico,Desarrollo,9,1,JavaScript|Python,15,3.1,1195715.472,1.6397769815558283,0
32,No Binario,Técnico,Desarrollo,10,7,Node.js|Python,9,3.2,1288666.08,1.4606154733782415,0
33,Hombre,Doctorado,Soporte,14,11,Docker|AWS,12,6.1,6170401.6000000015,3.7648911627850157,1
40,Hombre,Técnico,Infraestructura,10,6,Java|AWS|Node.js,7,2.8,1576368.0,1.598049940350308,0
41,Hombre,Universitario,Desarrollo,12,2,Node.js|JavaScript|Python,17,4.2,2892960.0,2.9213718603040473,1
32,Hombre,Universitario,Soporte,7,5,R|SQL|Kubernetes,22,5.7,3154950.0,2.961100143255111,1
32,Mujer,Técnico,Desarrollo,9,7,SQL,2,2.3,954072.6240000001,1.0869692737353618,0
35,Hombre,Técnico,Desarrollo,13,7,Docker,3,2.4,1552161.6,1.4028612491817292,0
38,Hombre,Técnico,Desarrollo,14,6,Kubernetes|AWS|Python|Docker,23,5.0,2857142.4000000004,3.9786881023718657,1
35,Hombre,Universitario,Ciberseguridad,7,7,AWS|Java,15,4.9,2773035.0,3.052805721691579,1
35,Hombre,Técnico,Ciberseguridad,11,9,JavaScript|React|Node.js,11,3.8,2092574.4,2.247620018587494,1
30,Mujer,Técnico,Desarrollo,6,4,Node.js|Kubernetes,12,3.1,1094432.3520000002,1.5530961953604892,0
32,Mujer,Universitario,Desarrollo,9,9,Python,8,4.1,1874815.2,1.9615999822663468,1
41,Hombre,Doctorado,Desarrollo,17,7,C++,10,4.6,5353189.600000001,2.918277287969014,1
38,Hombre,Técnico,Ciberseguridad,14,0,Docker,5,1.5,1170960.0,1.287151233992682,0
38,Hombre,Técnico,Desarrollo,9,5,R|Java|Angular,20,4.4,2197272.0,2.016206217710043,1
35,Mujer,Técnico,Soporte,13,5,Kubernetes,9,2.9,1303750.8,1.4678924310609485,0
31,Mujer,Universitario,Desarrollo,12,10,C++|AWS|Node.js|R,27,7.6,3519768.0,3.4154307895558227,1
36,Hombre,Universitario,Análisis de Datos,9,3,SQL|JavaScript|React,19,4.7,2907105.0,2.9623966849295034,1
29,Hombre,Técnico,Desarrollo,6,6,JavaScript|Kubernetes|Python,16,4.0,1826697.5999999999,2.3594623769892933,1
38,Mujer,Técnico,Soporte,10,0,C++|Kubernetes,10,2.2,969732.0,0.9855789476877204,0
21,Hombre,Universitario,Desarrollo,3,2,R,2,1.6,1018439.9999999998,1.00384573991998,0
31,Mujer,Universitario,Desarrollo,9,9,Docker,5,3.6,1679521.95,1.7709168506875446,1
40,Hombre,Técnico,Soporte,9,1,SQL|AWS|JavaScript,19,3.6,1866254.4000000001,2.0921539330467827,1
28,Hombre,Universitario,Soporte,7,7,Python|AWS|C++|SQL,16,5.1,2856060.0,2.4852545151838155,1
36,Hombre,Técnico,Infraestructura,10,10,Node.js|React|C++,21,5.4,2686320.0,2.8161270082423457,1
31,Hombre,Técnico,Soporte,6,6,AWS|React|Docker|C++,25,5.3,2287209.6000000006,2.2206009984912822,1
33,Hombre,Universitario,Infraestructura,6,6,Java|Python,13,4.3,2414490.0,2.20166999473532,1
36,Mujer,Universitario,Soporte,11,9,Python|C++|Kubernetes|AWS,21,6.3,2908747.05,3.034192588579455,1
35,Hombre,Universitario,Desarrollo,13,7,AWS,8,3.7,2678939.9999999995,2.7346205690679204,1
24,Hombre,Magister,Infraestructura,6,6,Angular,10,4.1,2774584.8000000003,2.271897554692033,1
30,Hombre,Universitario,Infraestructura,12,6,Node.js|SQL|JavaScript|C++,16,4.8,3266880.0,2.657776502408056,1
39,Hombre,Universitario,Desarrollo,12,4,R|Docker,17,4.6,3129120.0,2.856810870366149,1
37,Hombre,Universitario,Soporte,10,9,Java,5,3.6,2380050.0,1.9876811928093232,1
43,Hombre,Magister,Desarrollo,13,7,JavaScript|Python|C++,24,7.0,5557582.8,5.307368682302445,1
40,Mujer,Magister,Desarrollo,17,9,Node.js|AWS|Docker|JavaScript,28,8.2,5250452.291999999,5.359489261396611,1
33,Hombre,Técnico,Infraestructura,6,5,Kubernetes,7,2.6,1304784.0,1.4866636153408703,0
47,Hombre,Magister,Ciberseguridad,15,5,Angular|R,6,3.1,2996280.0000000005,2.384645379019489,1
35,Hombre,Universitario,Desarrollo,7,6,React,8,3.5,2092230.0,2.056594043669379,1
27,Mujer,Universitario,Desarrollo,8,5,R,9,3.4,1571325.0,1.5806819879553498,0
28,Mujer,Técnico,Soporte,6,6,C++|SQL,8,2.9,1034668.128,0.8473557122416809,0
20,Mujer,Universitario,Desarrollo,2,2,AWS|R|Node.js,11,3.1,1155597.3,1.435076190719622,0
43,Hombre,Magister,Ciberseguridad,11,6,Docker|SQL|C++,18,5.6,4314790.8,3.933956154413899,1
42,Hombre,Técnico,Soporte,12,5,C++,2,1.9,1291008.0,0.9558789960355945,0
29,Hombre,Doctorado,Infraestructura,11,7,React|JavaScript,10,4.6,4485104.8,2.94069007809565,1
33,Hombre,Técnico,Soporte,10,4,JavaScript|Java,9,2.7,1552752.0,1.347555742569487,0
35,Hombre,Técnico,Soporte,12,4,Docker|AWS|R|JavaScript,26,5.1,2726860.8,2.8558288116125397,1
30,Hombre,Universitario,Infraestructura,12,6,C++|Docker|SQL,21,5.7,3758880.0,3.172864928096252,1
26,Hombre,Universitario,Infraestructura,8,4,SQL|JavaScript|Angular|Java,24,5.8,3340680.0,3.1136614957529125,1
33,Hombre,Universitario,Ciberseguridad,10,6,Node.js|React|Python,21,5.7,3523950.0,4.4525655543403175,1
30,Mujer,Técnico,Infraestructura,12,7,AWS|Java,18,4.5,1788329.4719999998,1.9157749816117322,1
33,Hombre,Doctorado,Soporte,15,0,Node.js,4,1.6,2336180.0000000005,1.2599026238486264,0
36,Hombre,Técnico,Desarrollo,7,0,AWS|R,11,2.3,1248696.0,1.6544426039131865,0
39,Mujer,Técnico,Desarrollo,8,2,Angular,7,2.1,880947.648,0.9768186079794582,0
33,Hombre,Técnico,Desarrollo,8,7,SQL|Java|Python,15,4.1,1978233.5999999999,2.1374551203203165,1
32,Mujer,Universitario,Desarrollo,8,2,Docker|Kubernetes|Angular|C++,28,6.1,2539261.1999999997,3.088131449065766,1
38,Hombre,Magister,Desarrollo,11,11,Docker,10,5.2,4063132.8000000003,3.8726403268446337,1
37,Hombre,Universitario,Soporte,9,9,Java,10,4.4,2746589.9999999995,1.9920075067909182,1
28,Mujer,Universitario,Ciberseguridad,10,10,Python,2,3.2,1616220.0,1.4751078034207739,0
32,Mujer,Técnico,Ciberseguridad,12,9,C++,7,3.3,1392966.144,1.4773966074664717,0
34,Mujer,Universitario,Ciberseguridad,9,0,C++|R,11,2.7,1367052.75,1.4679094005027467,0
29,Hombre,Universitario,Soporte,11,1,Angular|Node.js|JavaScript,9,2.6,1925565.0,1.8104906679163864,1
41,Hombre,Universitario,Infraestructura,9,3,JavaScript|Python|Node.js,8,2.8,1926180.0000000002,1.8119998778727617,1
42,Hombre,Técnico,Soporte,12,1,Angular|Docker,14,2.9,1744435.2000000002,1.4018157401950755,0
31,Hombre,Universitario,Desarrollo,8,8,JavaScript|AWS,16,5.3,3065160.0,3.746589160260261,1
32,Mujer,Universitario,Soporte,6,5,Python,3,2.4,1108906.5,0.9987516743034069,0
38,Hombre,Universitario,Ciberseguridad,14,6,Python|Java|React|R,17,5.0,3575610.000000001,3.2036452051567093,1
27,No Binario,Universitario,Desarrollo,7,7,Docker|Python|R|React,20,5.7,2327356.8,2.678984436418098,1
37,Hombre,Técnico,Infraestructura,12,12,AWS|C++,9,4.1,2260838.4,2.0350855108066943,1
35,Hombre,Universitario,Infraestructura,9,4,SQL|Node.js,5,2.5,1765665.0,1.2998006548730268,0
27,Hombre,Técnico,Desarrollo,9,0,Java|Python|React|C++,29,4.8,2368488.0,2.782493150328229,1
34,Mujer,Universitario,Infraestructura,13,1,Docker|R|Kubernetes,15,3.6,1940810.8499999999,1.920698296395471,1
26,Mujer,Universitario,Desarrollo,8,8,Python|JavaScript|SQL|R,15,5.1,2174713.8,2.2738348523680014,1
36,Mujer,Técnico,Desarrollo,13,7,R|C++,13,3.8,1607169.168,1.3979201334588032,0
28,Mujer,Magister,Soporte,10,2,Angular|Kubernetes,8,2.8,1732587.8399999999,1.3736448366165277,0
31,Mujer,Universitario,Ciberseguridad,6,6,R,2,2.4,1120579.2,1.4674409579991303,0
38,Mujer,Técnico,Soporte,12,1,Docker|Kubernetes|Node.js,19,3.6,1503300.0960000001,1.6182288128623497,0
